dependent_spouse,hmale,hage,dep_child,started_business,average_risk_attitude,above_average_risk_attitude,substantial_risk_attitude,college4,grad,ln_total_incomer,log_amt_loan_total_fin_w,amt_loan_total_fin_w,ln_new_worthr,log_share_risky_assets_3_w,share_risky_assets_3_w,ln_Rm_p4,vol_Rm_p4,aaa_diff
1,1,31,1,0,0,1,0,1,0,14.54707,-4.735539,.0087777,14.90468,-.9112562,.4020189,.4974142,8.862575,1.59
1,1,40,3,0,0,0,1,1,0,12.04276,-18.42068,0,13.00382,-18.42068,0,.4974142,8.862575,1.59
0,1,40,0,0,0,0,1,1,0,10.26969,-18.42068,0,13.75264,-.0299471,.9704969,.4974142,8.862575,1.59
0,0,22,0,0,0,0,0,1,0,7.820292,-18.42068,0,7.058151,-18.42068,0,.4974142,8.862575,1.59
1,1,43,3,1,1,0,0,1,0,14.36363,-18.42068,0,16.75916,-.3667603,.6929757,.4974142,8.862575,1.59
1,1,31,1,0,0,0,0,1,0,11.32503,1.299283,3.666667,-9.57979,-18.42068,0,.4974142,8.862575,1.59
1,1,28,1,0,0,0,1,0,1,12.05235,-1.144621,.3183446,12.08957,-.659113,.51731,.4974142,8.862575,1.59
0,0,43,3,0,0,0,0,1,0,9.998797,-18.42068,0,8.824677,-18.42068,0,.4974142,8.862575,1.59
1,1,37,2,0,1,0,0,1,0,12.5772,-18.42068,0,12.87874,-.3629055,.6956522,.4974142,8.862575,1.59
0,1,22,0,0,1,0,0,1,0,7.252307,3.314186,27.5,6.498536,-18.42068,0,.4974142,8.862575,1.59
1,1,37,1,1,0,1,0,1,0,11.87627,-18.42068,0,13.25433,-.6160334,.5400825,.4974142,8.862575,1.59
1,1,40,2,0,0,0,1,1,0,10.55738,-18.42068,0,10.244,-18.42068,0,.4974142,8.862575,1.59
1,1,43,2,1,1,0,0,0,1,12.20607,-18.42068,0,16.49578,-18.42068,0,.4974142,8.862575,1.59
1,1,43,3,0,1,0,0,1,0,11.26446,-18.42068,0,11.20095,-18.42068,0,.4974142,8.862575,1.59
0,1,43,0,1,1,0,0,1,0,10.04325,-18.42068,0,11.60368,-18.42068,0,.4974142,8.862575,1.59
1,1,43,2,1,0,1,0,1,0,11.22524,-18.42068,0,11.73527,-18.42068,0,.4974142,8.862575,1.59
0,1,22,0,0,1,0,0,1,0,-18.42068,-2.028945,.1314741,11.29018,-18.42068,0,.4974142,8.862575,1.59
1,1,40,2,0,1,0,0,1,0,11.53821,-18.42068,0,12.16498,-18.42068,0,.4974142,8.862575,1.59
1,1,28,0,0,0,1,0,1,0,10.52296,-18.42068,0,10.94268,-3.071415,.0463555,.4974142,8.862575,1.59
1,1,28,1,0,1,0,0,1,0,10.90244,-18.42068,0,13.83826,-1.285333,.2765584,.4974142,8.862575,1.59
1,1,40,1,0,0,1,0,1,0,14.66551,-18.42068,0,15.52815,-.8868735,.4119417,.4974142,8.862575,1.59
1,1,40,2,1,0,1,0,1,0,13.63187,-18.42068,0,15.94442,-1.964968,.1401603,.4974142,8.862575,1.59
1,1,43,0,1,1,0,0,0,1,11.64395,-18.42068,0,13.29581,-.0872439,.9164535,.4974142,8.862575,1.59
1,1,37,0,0,0,0,0,0,1,11.03157,-18.42068,0,9.758607,-1.824549,.1612903,.4974142,8.862575,1.59
0,0,22,0,0,0,0,0,1,0,8.801121,3.465736,32,-9.681784,-18.42068,0,.4974142,8.862575,1.59
1,1,43,1,0,1,0,0,1,0,12.13886,-18.42068,0,13.2437,-1.197347,.3019943,.4974142,8.862575,1.59
1,1,43,1,1,1,0,0,0,1,12.07254,-18.42068,0,14.00687,-1.791636,.1666873,.4974142,8.862575,1.59
1,1,37,2,0,0,1,0,1,0,15.18761,-18.42068,0,16.23593,-.9044417,.4047678,.4974142,8.862575,1.59
1,1,31,0,0,0,1,0,0,1,12.52423,-18.42068,0,12.97582,-.0847432,.9187482,.4974142,8.862575,1.59
1,1,34,0,1,1,0,0,1,0,10.87859,-18.42068,0,14.06821,-.5260931,.5909091,.4974142,8.862575,1.59
0,1,25,0,0,0,1,0,0,1,10.27654,-18.42068,0,-9.25635,-.5081192,.601626,.4974142,8.862575,1.59
0,0,22,0,0,0,0,0,1,0,9.600878,-4.474301,.0113982,11.60145,-18.42068,0,.4974142,8.862575,1.59
0,0,25,0,0,1,0,0,1,0,10.6643,-18.42068,0,-8.667102,-18.42068,0,.4974142,8.862575,1.59
1,1,28,0,0,0,1,0,1,0,11.6837,-18.42068,0,10.07847,-2.00373,.1348315,.4974142,8.862575,1.59
1,1,43,0,0,0,0,0,1,0,14.53822,-18.42068,0,15.11243,-1.381899,.2511013,.4974142,8.862575,1.59
1,1,43,2,0,0,1,0,1,0,12.33271,-18.42068,0,11.32176,-18.42068,0,.4974142,8.862575,1.59
1,1,34,1,0,0,1,0,1,0,10.67274,-18.42068,0,11.40098,-.6484112,.5228758,.4974142,8.862575,1.59
1,1,43,6,0,0,0,0,1,0,11.08214,-.4519851,.6363636,11.06664,-18.42068,0,.4974142,8.862575,1.59
1,1,37,2,1,0,1,0,1,0,13.33234,-18.42068,0,14.27592,-.2281493,.7960054,.4974142,8.862575,1.59
0,1,37,0,0,0,1,0,1,0,12.17173,-18.42068,0,14.02503,-2.968361,.0513875,.4974142,8.862575,1.59
1,1,43,4,0,0,0,0,1,0,11.15625,-1.144223,.3184713,10.92233,-18.42068,0,.4974142,8.862575,1.59
1,1,40,1,0,0,1,0,1,0,11.16351,-18.42068,0,11.37691,-18.42068,0,.4974142,8.862575,1.59
1,1,28,2,0,0,1,0,1,0,11.51335,1.73619,5.675676,9.906057,-1.665008,.1891892,.4974142,8.862575,1.59
1,1,43,0,0,1,0,0,0,1,12.32829,-18.42068,0,12.82933,-.8048512,.4471545,.4974142,8.862575,1.59
1,1,34,3,0,0,1,0,1,0,10.11312,-18.42068,0,11.2637,-.8754687,.4166667,.4974142,8.862575,1.59
1,1,43,2,0,0,1,0,0,1,12.86618,-18.42068,0,14.63901,-.1617385,.8506636,.4974142,8.862575,1.59
1,1,37,3,1,0,0,1,0,1,11.16737,-18.42068,0,12.30541,-.0709517,.9315069,.4974142,8.862575,1.59
1,1,43,1,0,0,0,1,1,0,11.3621,-18.42068,0,11.85991,-1.947195,.1426737,.4974142,8.862575,1.59
0,1,40,0,0,1,0,0,1,0,11.81014,-18.42068,0,14.04717,-1.207112,.2990597,.4974142,8.862575,1.59
0,0,43,1,0,1,0,0,1,0,11.51293,-18.42068,0,11.62178,-.626702,.5343512,.4974142,8.862575,1.59
0,1,34,0,1,1,0,0,1,0,12.22938,-18.42068,0,11.9246,-.4389521,.6447116,.4974142,8.862575,1.59
0,1,28,0,0,1,0,0,1,0,10.79122,2.206441,9.083333,7.313649,-18.42068,0,.4974142,8.862575,1.59
1,1,43,3,0,1,0,0,0,1,13.60479,-18.42068,0,15.11573,-2.088536,.1238683,.4974142,8.862575,1.59
1,1,40,2,0,0,1,0,0,1,12.81159,-18.42068,0,15.77953,-2.212729,.1094017,.4974142,8.862575,1.59
0,0,22,0,0,0,0,0,1,0,8.513438,2.718101,15.15152,2.809656,-18.42068,0,.4974142,8.862575,1.59
1,1,37,3,1,0,0,1,1,0,-18.42068,-18.42068,0,18.014,-.1617625,.8506432,.4974142,8.862575,1.59
1,1,34,3,0,0,1,0,0,1,11.70236,-18.42068,0,11.69519,-.4411832,.6432748,.4974142,8.862575,1.59
1,1,37,1,0,1,0,0,1,0,11.81173,-18.42068,0,13.65294,-3.103465,.0448934,.4974142,8.862575,1.59
0,0,25,0,1,1,0,0,1,0,-18.42068,-.9162908,.4,12.68869,-18.42068,0,.4974142,8.862575,1.59
1,1,43,3,1,1,0,0,0,1,14.01436,-18.42068,0,15.11434,-.7147907,.4892945,.4974142,8.862575,1.59
0,0,31,2,0,1,0,0,1,0,10.35995,-18.42068,0,10.63188,-2.089392,.1237624,.4974142,8.862575,1.59
1,1,37,4,1,0,1,0,0,1,14.17885,-18.42068,0,14.96811,-18.42068,0,.4974142,8.862575,1.59
1,1,37,0,0,1,0,0,1,0,12.00097,-1.724749,.1782178,13.32686,-18.42068,0,.4974142,8.862575,1.59
1,1,37,2,1,1,0,0,0,1,14.089,-18.42068,0,15.75822,-1.121298,.3258565,.4974142,8.862575,1.59
0,0,28,0,0,0,1,0,0,1,10.52296,1.845827,6.333333,9.462084,-18.42068,0,.4974142,8.862575,1.59
0,0,40,0,0,1,0,0,1,0,11.26432,-18.42068,0,11.63048,-.6212088,.5372946,.4974142,8.862575,1.59
0,0,40,1,0,1,0,0,1,0,10.66274,-18.42068,0,10.04655,-2.219203,.1086956,.4974142,8.862575,1.59
0,1,43,0,0,0,0,0,1,0,11.01863,-18.42068,0,11.08981,-18.42068,0,.4974142,8.862575,1.59
1,1,43,2,0,1,0,0,0,1,13.7201,-18.42068,0,14.81981,-3.182463,.0414833,.4974142,8.862575,1.59
0,0,25,0,0,1,0,0,1,0,8.36172,2.302585,10,-9.347004,-18.42068,0,.4974142,8.862575,1.59
1,1,40,0,1,0,1,0,1,0,13.16826,-18.42068,0,15.00687,-.9031714,.4052823,.4974142,8.862575,1.59
1,1,37,3,0,0,1,0,1,0,11.41869,-18.42068,0,13.46455,-.5787475,.5606001,.4974142,8.862575,1.59
1,1,37,2,0,1,0,0,0,1,15.41813,-18.42068,0,16.68737,-.725332,.4841638,.4974142,8.862575,1.59
0,0,43,0,0,0,1,0,1,0,10.83958,-18.42068,0,10.67937,-1.126227,.3242542,.4974142,8.862575,1.59
1,1,43,3,0,0,1,0,1,0,14.10069,-18.42068,0,15.65273,-18.42068,0,.4974142,8.862575,1.59
1,1,37,4,1,1,0,0,1,0,13.23885,-18.42068,0,-16.69384,-.3923358,.6754773,.4974142,8.862575,1.59
0,1,28,0,0,1,0,0,1,0,10.79122,-18.42068,0,-8.618114,-18.42068,0,.4974142,8.862575,1.59
1,1,37,0,0,1,0,0,0,1,9.164306,-18.42068,0,9.326824,-18.42068,0,.4974142,8.862575,1.59
0,0,22,0,0,0,0,0,1,0,10.12288,-18.42068,0,7.414826,-18.42068,0,.4974142,8.862575,1.59
1,1,40,0,1,1,0,0,1,0,10.78052,-18.42068,0,12.77316,-.5881247,.5553678,.4974142,8.862575,1.59
1,1,43,2,0,0,0,0,1,0,11.8056,-18.42068,0,-10.96992,-18.42068,0,.4974142,8.862575,1.59
1,1,43,5,0,0,0,0,0,1,11.98293,-18.42068,0,12.8441,-3.340549,.0354175,.4974142,8.862575,1.59
1,1,31,0,0,1,0,0,0,1,11.17088,-18.42068,0,13.10508,-18.42068,0,.4974142,8.862575,1.59
1,1,28,0,0,1,0,0,0,1,10.59706,1.427116,4.166667,9.903916,-.0870113,.9166667,.4974142,8.862575,1.59
1,1,37,2,0,1,0,0,0,1,11.52405,-18.42068,0,13.84284,-1.337035,.2626231,.4974142,8.862575,1.59
1,1,34,1,0,0,0,0,1,0,11.29178,-18.42068,0,11.62935,-18.42068,0,.4974142,8.862575,1.59
1,1,34,1,0,1,0,0,1,0,11.29178,-18.42068,0,-10.20159,-2.883403,.0559441,.4974142,8.862575,1.59
0,1,31,0,0,0,0,1,1,0,10.96608,-1.056053,.3478261,10.6784,-1.526056,.2173913,.4974142,8.862575,1.59
1,1,43,3,0,0,1,0,1,0,12.22587,-18.42068,0,13.13231,-.5603557,.5710059,.4974142,8.862575,1.59
1,1,43,3,1,1,0,0,1,0,12.7159,-2.62628,.0723471,13.25845,-1.709989,.1808678,.4974142,8.862575,1.59
1,1,43,3,0,1,0,0,1,0,13.16734,-18.42068,0,14.92206,-1.937193,.1441079,.4974142,8.862575,1.59
1,1,31,1,1,0,1,0,0,1,12.04943,-2.203685,.1103956,14.78739,-18.42068,0,.4974142,8.862575,1.59
0,0,40,0,0,1,0,0,1,0,10.96284,-18.42068,0,9.824564,-1.835654,.1595092,.4974142,8.862575,1.59
1,1,34,2,0,1,0,0,1,0,11.83589,-18.42068,0,12.59745,-18.42068,0,.4974142,8.862575,1.59
1,1,40,2,0,0,1,0,0,1,11.65599,-18.42068,0,12.96695,-18.42068,0,.4974142,8.862575,1.59
0,1,43,0,0,0,0,0,1,0,10.34174,-18.42068,0,-11.22364,-18.42068,0,.4974142,8.862575,1.59
1,1,43,1,0,1,0,0,0,1,11.69525,-18.42068,0,12.99453,-1.637609,.1944444,.4974142,8.862575,1.59
1,1,34,1,0,1,0,0,1,0,13.28281,-18.42068,0,15.05018,-1.206988,.2990967,.4974142,8.862575,1.59
1,1,40,1,0,0,1,0,1,0,11.70125,-18.42068,0,13.28922,-1.309413,.2699784,.4974142,8.862575,1.59
1,1,40,2,1,1,0,0,1,0,12.27217,-18.42068,0,13.26172,-.1961148,.8219178,.4974142,8.862575,1.59
0,1,34,0,0,1,0,0,1,0,10.58313,-18.42068,0,11.83589,-1.12493,.3246753,.4974142,8.862575,1.59
0,0,28,0,0,1,0,0,1,0,9.903916,-18.42068,0,9.156464,-18.42068,0,.4974142,8.862575,1.59
1,1,43,1,0,1,0,0,1,0,11.964,-18.42068,0,10.34817,-18.42068,0,.4974142,8.862575,1.59
1,1,43,3,0,0,1,0,0,1,11.89136,-18.42068,0,13.35204,-3.111021,.0445554,.4974142,8.862575,1.59
0,1,40,0,0,1,0,0,1,0,11.81804,-18.42068,0,11.49565,-18.42068,0,.4974142,8.862575,1.59
0,1,40,0,0,1,0,0,1,0,12.05526,-18.42068,0,12.09185,-18.42068,0,.4974142,8.862575,1.59
1,1,43,2,1,0,1,0,1,0,13.84507,-18.42068,0,17.40917,-1.300196,.2724785,.4974142,8.862575,1.59
0,0,40,2,0,0,0,0,0,1,11.41651,-18.42068,0,11.71618,-18.42068,0,.4974142,8.862575,1.59
0,1,31,0,1,0,0,1,1,0,11.09392,-18.42068,0,9.196797,-18.42068,0,.4974142,8.862575,1.59
1,1,31,2,1,0,1,0,1,0,12.15863,-18.42068,0,14.42876,-6.6632,.001277,.4974142,8.862575,1.59
1,1,31,0,0,0,0,1,0,1,10.84546,-18.42068,0,10.29984,-1.673976,.1875,.4974142,8.862575,1.59
1,1,31,1,1,1,0,0,1,0,11.07372,-18.42068,0,13.50446,-18.42068,0,.4974142,8.862575,1.59
1,1,31,0,0,0,1,0,0,1,11.30903,-.948422,.3873518,12.06697,-18.42068,0,.4974142,8.862575,1.59
1,1,40,2,0,0,0,0,1,0,11.48472,-18.42068,0,13.36546,-18.42068,0,.4974142,8.862575,1.59
1,1,31,1,0,1,0,0,0,1,11.61271,.3215837,1.37931,10.38057,-1.981001,.137931,.4974142,8.862575,1.59
1,1,31,0,0,1,0,0,1,0,11.07372,-18.42068,0,12.15863,-18.42068,0,.4974142,8.862575,1.59
0,1,34,1,0,0,0,0,1,0,10.4496,-18.42068,0,-10.29294,-18.42068,0,.4974142,8.862575,1.59
1,1,43,2,0,1,0,0,0,1,12.08391,-18.42068,0,13.78711,-1.871802,.1538462,.4974142,8.862575,1.59
0,0,31,0,0,0,1,0,1,0,10.22642,-18.42068,0,10.84031,-.041008,.9598214,.4974142,8.862575,1.59
1,1,43,2,0,0,0,0,1,0,11.37366,-.1670541,.8461539,11.41861,-.6931472,.5,.4974142,8.862575,1.59
0,1,31,0,0,1,0,0,0,1,11.416,-18.42068,0,13.64008,-4.018183,.0179856,.4974142,8.862575,1.59
1,1,40,2,0,0,1,0,0,1,12.56484,-18.42068,0,14.53002,-18.42068,0,.4974142,8.862575,1.59
1,1,43,0,0,0,0,0,1,0,11.08214,-18.42068,0,6.684612,-18.42068,0,.4974142,8.862575,1.59
1,1,43,2,1,0,1,0,1,0,13.0919,-18.42068,0,14.57304,-1.853516,.1566852,.4974142,8.862575,1.59
1,1,37,1,0,1,0,0,1,0,10.73781,-18.42068,0,-10.74559,-18.42068,0,.4974142,8.862575,1.59
1,1,40,3,0,0,1,0,1,0,11.57903,-18.42068,0,13.93183,-1.808801,.1638505,.4974142,8.862575,1.59
0,0,28,0,0,0,0,0,0,1,11.0935,3.752231,42.61604,-10.17721,-18.42068,0,.4974142,8.862575,1.59
0,1,43,0,0,0,0,1,1,0,9.305651,-18.42068,0,12.87902,-.1251631,.8823529,.4974142,8.862575,1.59
1,1,34,3,1,0,0,1,1,0,11.29178,-18.42068,0,11.3996,-18.42068,0,.4974142,8.862575,1.59
1,1,43,3,0,0,0,1,0,1,14.46261,-18.42068,0,16.85526,-.6649762,.5142857,.4974142,8.862575,1.59
1,1,28,0,0,0,0,1,1,0,11.85998,-18.42068,0,15.03812,-1.120395,.326151,.4974142,8.862575,1.59
1,1,43,4,0,1,0,0,0,1,11.60824,-18.42068,0,12.23563,-.0299471,.9704969,.4974142,8.862575,1.59
1,1,43,2,1,1,0,0,1,0,12.77705,-18.42068,0,16.28187,-1.173565,.3092624,.4974142,8.862575,1.59
1,1,37,0,0,1,0,0,1,0,12.31251,-18.42068,0,13.67063,-1.531476,.2162162,.4974142,8.862575,1.59
0,1,34,0,0,1,0,0,0,1,10.00776,-18.42068,0,10.75498,-18.42068,0,.4974142,8.862575,1.59
0,1,25,0,0,1,0,0,0,1,-18.42068,-18.42068,0,8.325353,-.9932518,.3703704,.4974142,8.862575,1.59
1,1,31,2,0,0,0,0,1,0,10.58309,-2.467515,.0847953,12.23175,-18.42068,0,.4974142,8.862575,1.59
1,1,31,0,0,0,1,0,0,1,13.08179,-18.42068,0,14.53897,-2.017266,.1330187,.4974142,8.862575,1.59
0,0,40,2,0,1,0,0,1,0,10.94415,-18.42068,0,11.84139,-.7514161,.4716981,.4974142,8.862575,1.59
1,1,31,0,1,0,1,0,1,0,12.413,-18.42068,0,11.50801,-1.617406,.1984127,.4974142,8.862575,1.59
0,1,34,0,0,0,1,0,1,0,10.16191,-18.42068,0,9.666837,-18.42068,0,.4974142,8.862575,1.59
0,0,34,1,0,0,0,0,0,1,10.4496,-18.42068,0,8.785098,-18.42068,0,.4974142,8.862575,1.59
1,1,25,1,0,0,0,0,1,0,10.82861,.520128,1.682243,-8.268194,-18.42068,0,.4974142,8.862575,1.59
1,1,37,2,0,1,0,0,1,0,11.83642,-18.42068,0,12.87356,-18.42068,0,.4974142,8.862575,1.59
1,1,43,3,0,1,0,0,0,1,12.50618,-18.42068,0,13.62677,-18.42068,0,.4974142,8.862575,1.59
1,1,43,0,1,1,0,0,1,0,10.93311,-18.42068,0,12.0386,-.2943266,.7450331,.4974142,8.862575,1.59
0,0,28,0,0,0,0,0,0,1,8.363471,1.275946,3.58209,8.625835,-18.42068,0,.4974142,8.862575,1.59
1,1,37,2,1,0,1,0,1,0,11.86052,-18.42068,0,14.46878,-.3318698,.7175807,.4974142,8.862575,1.59
1,1,43,3,0,0,1,0,1,0,14.19395,-18.42068,0,16.24921,-.5042952,.6039311,.4974142,8.862575,1.59
0,1,43,0,0,1,0,0,1,0,10.16585,-18.42068,0,10.18112,-1.252763,.2857143,.4974142,8.862575,1.59
0,1,31,0,0,0,1,0,1,0,10.76541,-.9349829,.3925926,-9.261336,-1.216395,.2962963,.4974142,8.862575,1.59
0,1,25,0,0,0,0,0,1,0,8.743088,-18.42068,0,7.737566,-18.42068,0,.4974142,8.862575,1.59
0,1,43,0,1,1,0,0,1,0,10.81978,-18.42068,0,-10.51325,-18.42068,0,.4974142,8.862575,1.59
1,1,34,0,0,0,1,0,1,0,11.14274,-18.42068,0,9.300066,-.1032333,.9019166,.4974142,8.862575,1.59
1,1,43,0,0,0,0,1,1,0,12.35449,-18.42068,0,14.25312,-.2330939,.7920792,.4974142,8.862575,1.59
1,1,40,3,0,0,1,0,1,0,11.74454,-18.42068,0,14.69476,-3.075467,.0461681,.4974142,8.862575,1.59
0,0,25,0,0,0,1,0,1,0,10.22247,.1053606,1.111111,9.529325,-18.42068,0,.4974142,8.862575,1.59
0,0,28,0,0,0,0,0,1,0,9.972909,-18.42068,0,-9.39428,-18.42068,0,.4974142,8.862575,1.59
0,0,28,0,0,1,0,0,0,1,10.69885,-18.42068,0,8.833475,-18.42068,0,.4974142,8.862575,1.59
1,1,34,1,0,1,0,0,0,1,12.31035,-18.42068,0,12.7184,-.0372958,.9633911,.4974142,8.862575,1.59
1,1,40,2,0,1,0,0,1,0,12.11552,-18.42068,0,14.36601,-.9773858,.3762935,.4974142,8.862575,1.59
1,1,39,0,0,0,0,0,0,1,10.30606,-18.42068,0,-10.60113,-18.42068,0,.3413109,8.414165,2.23
0,1,24,0,0,1,0,0,1,0,9.12386,1.609438,5,6.160918,-18.42068,0,.3413109,8.414165,2.23
0,1,27,0,0,0,1,0,1,0,11.11501,-18.42068,0,8.884247,-1.056053,.3478261,.3413109,8.414165,2.23
1,1,36,2,0,0,1,0,1,0,11.85255,-18.42068,0,12.62433,-1.607312,.2004256,.3413109,8.414165,2.23
1,1,39,3,1,0,1,0,1,0,-18.42068,-18.42068,0,15.26791,-.6523252,.5208333,.3413109,8.414165,2.23
1,1,42,4,0,1,0,0,1,0,11.93819,-18.42068,0,15.40321,-18.42068,0,.3413109,8.414165,2.23
1,1,33,2,0,1,0,0,1,0,10.96754,-18.42068,0,11.50254,-18.42068,0,.3413109,8.414165,2.23
1,1,42,3,0,0,0,0,1,0,10.51867,,,-9.472705,,,.3413109,8.414165,2.23
0,0,30,2,0,0,0,1,1,0,11.07372,-18.42068,0,10.09098,-.0689929,.9333333,.3413109,8.414165,2.23
1,1,36,4,1,1,0,0,1,0,11.27273,-18.42068,0,13.90149,-4.567675,.0103821,.3413109,8.414165,2.23
0,0,36,0,0,0,1,0,0,1,11.88405,-18.42068,0,14.46808,-4.042641,.017551,.3413109,8.414165,2.23
1,1,39,2,0,0,0,0,1,0,11.52773,-18.42068,0,12.72643,-3.172083,.0419162,.3413109,8.414165,2.23
0,0,33,0,0,1,0,0,0,1,10.92405,-.3101549,.7333333,8.94194,-2.014903,.1333333,.3413109,8.414165,2.23
0,1,42,0,0,1,0,0,1,0,13.52916,-18.42068,0,15.66444,-2.464364,.0850629,.3413109,8.414165,2.23
1,1,42,2,1,0,1,0,1,0,14.15198,-18.42068,0,17.04671,-18.42068,0,.3413109,8.414165,2.23
1,1,42,2,1,0,1,0,0,1,12.10071,-18.42068,0,15.39387,-.4971853,.6082402,.3413109,8.414165,2.23
0,1,27,0,0,0,1,0,1,0,10.26059,2.995732,20,-7.527223,-18.42068,0,.3413109,8.414165,2.23
1,1,33,0,0,0,1,0,1,0,15.17572,-18.42068,0,16.44959,-.8246737,.438378,.3413109,8.414165,2.23
1,1,39,0,0,0,1,0,0,1,12.12135,-18.42068,0,12.76382,-2.160445,.1152738,.3413109,8.414165,2.23
0,1,24,0,0,1,0,0,1,0,8.858157,,,-5.29188,,,.3413109,8.414165,2.23
1,1,42,1,0,0,1,0,1,0,13.06685,-18.42068,0,16.16498,-.2623642,.7692308,.3413109,8.414165,2.23
0,0,30,0,1,0,0,0,1,0,9.820951,2.908721,18.33333,9.699591,-18.42068,0,.3413109,8.414165,2.23
1,1,42,2,0,0,0,1,1,0,12.21602,-18.42068,0,11.81303,-.6931472,.5,.3413109,8.414165,2.23
1,1,33,1,0,1,0,0,1,0,10.98859,-18.42068,0,7.522857,-18.42068,0,.3413109,8.414165,2.23
1,1,30,0,0,1,0,0,0,1,14.15731,-18.42068,0,14.35347,-.9381827,.3913384,.3413109,8.414165,2.23
0,1,30,0,0,0,0,0,1,0,11.29277,-18.42068,0,11.34778,-18.42068,0,.3413109,8.414165,2.23
0,1,27,0,0,1,0,0,1,0,10.97843,.5849335,1.794872,-9.014059,-18.42068,0,.3413109,8.414165,2.23
0,1,42,0,0,0,0,1,0,1,12.11724,-18.42068,0,12.6588,-.0907494,.9132466,.3413109,8.414165,2.23
1,1,39,0,0,0,0,0,1,0,12.16681,-18.42068,0,13.0108,-18.42068,0,.3413109,8.414165,2.23
1,1,33,2,0,0,0,1,0,1,11.56004,.6872821,1.988304,-9.555381,-18.42068,0,.3413109,8.414165,2.23
1,1,39,2,0,0,0,0,0,1,10.61144,-18.42068,0,10.86384,-18.42068,0,.3413109,8.414165,2.23
1,1,36,3,1,0,1,0,0,1,13.08336,-2.108421,.1214296,14.11823,-2.221386,.1084587,.3413109,8.414165,2.23
0,1,30,0,0,0,0,0,1,0,10.73724,-18.42068,0,-9.261336,-18.42068,0,.3413109,8.414165,2.23
0,1,27,0,1,0,1,0,1,0,10.82021,-18.42068,0,12.30168,-18.42068,0,.3413109,8.414165,2.23
0,1,24,0,0,1,0,0,1,0,11.16074,.7207988,2.056075,-9.8002,-2.187922,.1121495,.3413109,8.414165,2.23
0,1,24,0,0,1,0,0,1,0,10.32783,-18.42068,0,-9.430119,-18.42068,0,.3413109,8.414165,2.23
1,1,30,1,0,1,0,0,1,0,11.70368,-18.42068,0,10.5198,-18.42068,0,.3413109,8.414165,2.23
0,1,42,0,0,0,0,0,1,0,10.37349,-18.42068,0,9.560997,-18.42068,0,.3413109,8.414165,2.23
1,1,39,1,0,0,0,0,1,0,10.63742,-18.42068,0,11.98486,-18.42068,0,.3413109,8.414165,2.23
1,1,42,2,0,1,0,0,0,1,13.59984,-18.42068,0,15.28269,-2.00148,.1351351,.3413109,8.414165,2.23
1,1,33,0,0,1,0,0,1,0,14.82715,-18.42068,0,16.54002,-.65103,.5215083,.3413109,8.414165,2.23
1,1,42,2,0,1,0,0,0,1,12.52453,-.0487901,.952381,11.78295,-.1541507,.8571429,.3413109,8.414165,2.23
0,1,27,0,0,0,1,0,1,0,11.27219,-18.42068,0,9.318983,-18.42068,0,.3413109,8.414165,2.23
0,1,42,0,0,1,0,0,1,0,10.91509,-18.42068,0,12.32701,-18.42068,0,.3413109,8.414165,2.23
1,1,39,3,0,0,1,0,1,0,12.23135,3.529031,34.09091,-12.70175,-18.42068,0,.3413109,8.414165,2.23
0,1,36,0,0,1,0,0,1,0,11.74274,-18.42068,0,12.84135,-3.460514,.0314136,.3413109,8.414165,2.23
1,1,36,3,1,1,0,0,1,0,10.97548,-18.42068,0,12.74717,-2.432443,.087822,.3413109,8.414165,2.23
0,1,39,0,0,0,1,0,1,0,10.10935,-18.42068,0,-9.053299,-18.42068,0,.3413109,8.414165,2.23
1,1,42,2,0,1,0,0,1,0,11.89819,-18.42068,0,13.01598,-1.870221,.1540896,.3413109,8.414165,2.23
1,1,30,0,0,0,1,0,1,0,12.10915,-2.301156,.1001431,11.94236,-.6635467,.5150214,.3413109,8.414165,2.23
1,1,33,2,0,1,0,0,1,0,12.08024,-18.42068,0,12.45156,-18.42068,0,.3413109,8.414165,2.23
0,0,30,0,0,0,0,1,1,0,9.889945,.957002,2.603878,9.506241,-.408239,.66482,.3413109,8.414165,2.23
1,1,36,2,0,0,1,0,1,0,11.27273,-18.42068,0,8.728988,-18.42068,0,.3413109,8.414165,2.23
1,1,42,0,1,1,0,0,1,0,11.46163,-18.42068,0,12.00695,-2.221321,.1084658,.3413109,8.414165,2.23
1,1,42,2,0,1,0,0,1,0,11.52288,-18.42068,0,11.9858,-1.367427,.2547616,.3413109,8.414165,2.23
0,0,24,0,0,1,0,0,1,0,10.04015,-18.42068,0,-8.302879,-18.42068,0,.3413109,8.414165,2.23
1,1,42,0,0,1,0,0,0,1,11.91839,-18.42068,0,12.69465,-3.72328,.0241546,.3413109,8.414165,2.23
0,1,27,0,0,0,0,0,0,1,8.053316,-18.42068,0,8.097768,-18.42068,0,.3413109,8.414165,2.23
0,1,27,0,1,0,1,0,1,0,9.829808,-18.42068,0,11.12559,-18.42068,0,.3413109,8.414165,2.23
1,1,33,2,0,0,0,0,0,1,10.55138,-18.42068,0,11.87528,-18.42068,0,.3413109,8.414165,2.23
0,1,36,0,0,1,0,0,1,0,9.732289,-18.42068,0,-7.554868,-18.42068,0,.3413109,8.414165,2.23
1,1,42,2,1,0,1,0,1,0,12.90421,-18.42068,0,15.48095,-4.016382,.018018,.3413109,8.414165,2.23
